track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_length
2msar6CW5wBQlhm3YCYPTa,0.406,0.57,7,-12.374,1,0.0633,0.692,0.00219,0.396,0.642,142.792,4,263.027
1zK7i2QyuCmpYE209BMcPZ,0.328,0.723,2,-7.842,1,0.0434,0.13,0.0857,0.369,0.749,144.832,4,199.533
4caYbCanhI1iKxVsLETOh1,0.367,0.747,9,-7.065,1,0.172,0.137,1.49e-06,0.181,0.583,115.08,4,224.173
6Wh3qXoyxfK3KeZG1Hwyik,0.415,0.0725,7,-23.459,1,0.032,0.699,0.0472,0.137,0.435,58.883,3,73.133
4ODgFAlSa4RSeugPEXJGcQ,0.155,0.646,0,-11.086,1,0.0541,0.208,6.78e-05,0.188,0.213,155.32,4,373.853
3wGenfAuuEqPDvMK8NNItU,0.242,0.296,9,-12.441,0,0.0358,0.829,3.79e-05,0.133,0.172,153.293,4,273.2
29uME0X8n4fNwNqZ6bKZqg,0.337,0.573,2,-13.872,1,0.0364,0.265,0.0151,0.0792,0.699,117.597,4,262.2
0aMgyTZecfVmIlosDev8AP,0.386,0.813,2,-8.035,1,0.157,0.0346,2.68e-06,0.152,0.677,145.113,4,241.187
6QnNTOzKfo4xzvF9J3LgVR,0.271,0.823,2,-9.629,1,0.0928,0.405,0.00744,0.55,0.255,108.592,4,248.453
12LhScrlYazmU4vsqpRQNI,0.441,0.897,0,-8.628,1,0.0909,0.248,0.0113,0.121,0.696,159.15,4,160.987
6n7zeRIrGj8hTFxNWGb9k1,0.366,0.398,5,-11.527,1,0.0367,0.873,2.9e-06,0.13,0.181,117.705,3,78.667
7h360CLGnW68EYvKPSoQOb,0.332,0.687,9,-8.44,0,0.0787,0.0904,1.3e-05,0.64,0.136,112.307,4,392.947
6vlEyCgWyBL84OHeI8sd2j,0.444,0.945,0,-8.388,1,0.081,0.00318,7.85e-05,0.346,0.392,145.482,4,169.76
0w7lKfhxW190u1ckXi45E9,0.354,0.843,11,-9.17,0,0.378,0.355,0.0126,0.789,0.348,137.62,4,310.013
0MdVn1L2orxB6sNAeiurEA,0.416,0.69,4,-7.362,0,0.0337,0.0581,0.000372,0.345,0.529,84.619,4,166.853
70aoIbrVKkhdILNZTjseEt,0.338,0.834,4,-6.061,0,0.0882,0.0454,4.68e-05,0.227,0.553,148.223,4,197.293
0jJ0n1M9gtDMRDx08UJCAT,0.339,0.264,9,-10.012,0,0.0281,0.628,0.0,0.148,0.416,78.916,4,104.893
5v1osKVFv3rXWb1VJDO9pW,0.492,0.759,4,-6.938,1,0.0511,0.0321,0.00224,0.0988,0.522,132.547,4,252.933
1mtKZiteOlpbJaJFmJD1cE,0.326,0.551,5,-6.43,1,0.0323,0.551,0.000294,0.348,0.23,80.539,4,202.613
2P2DVfvkVlh317i9PhFQqF,0.317,0.0455,2,-16.092,1,0.0344,0.88,0.0,0.172,0.571,107.711,1,67.573
1tLJMLavxD9KmeLTYeqnM8,0.614,0.84,3,-7.006,1,0.03,0.0808,0.0307,0.431,0.961,126.343,4,109.653
5jQGIcVqaRqpaNkkFt4P8H,0.702,0.641,0,-5.594,1,0.0879,0.399,0.0,0.0763,0.863,118.486,4,135.307
3Zqcy8M3poaABGmOkbFSAA,0.461,0.533,2,-7.677,1,0.0257,0.17,0.00021,0.119,0.371,77.031,4,249.2
1aaBQH69S1J7x0r1e7ja6U,0.41,0.575,2,-8.609,1,0.0368,0.408,0.0,0.291,0.503,132.074,3,226.813
6991Evu8eMVgBhJ95kbl5I,0.292,0.803,4,-8.541,0,0.065,0.0113,5.63e-06,0.321,0.41,143.856,3,184.893
5imY3ZhpKmQ0NXk2k6kZca,0.312,0.862,9,-8.888,1,0.0738,0.015,4.27e-05,0.616,0.579,118.816,3,242.12
3dqJErWMtIpdleZpICI4au,0.459,0.699,0,-5.496,1,0.117,0.36,0.0,0.294,0.798,167.491,4,134.12
7F3rMpLndmrjIY3hsz6FYg,0.488,0.409,6,-11.254,1,0.0431,0.799,1.87e-05,0.322,0.542,183.614,4,203.44
5xF9qsxVsTzfUFTg7Gvpta,0.17,0.293,7,-15.308,1,0.0369,0.754,0.857,0.279,0.24,117.483,4,75.333
46Ms1kGRWhOZGtQRQydDio,0.234,0.213,3,-15.166,1,0.0465,0.952,6.71e-05,0.264,0.0787,187.166,4,306.48
69P2hzg6gWob5xbgyJMYwL,0.494,0.742,9,-6.458,1,0.0399,0.188,1.18e-06,0.263,0.317,116.738,4,213.413
2ekdPqGg9Ta3jDN1I8dm3z,0.279,0.688,2,-7.738,0,0.0694,0.0977,0.0,0.241,0.266,141.628,4,298.12
1n7xFAY4xoPeqRvrkzAtsw,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,4,173.173
1EtdV2ZH74Y3j7iZjQMLpF,0.439,0.561,2,-10.151,1,0.0338,0.178,6.94e-06,0.106,0.432,145.415,3,223.293
39j04METolm8GSqMYXWDlG,0.274,0.239,2,-10.202,1,0.0291,0.647,6.53e-06,0.101,0.122,141.854,4,355.653
6HoJcwHX5AlOYnwVpqlT8D,0.577,0.848,0,-5.673,0,0.0755,0.125,0.000274,0.613,0.327,89.967,4,181.627
4i997ro15ce6CDZvSjOXZp,0.446,0.713,8,-4.825,1,0.268,0.41,0.0,0.212,0.369,143.229,4,230.12
2cApVA9Z5hg5pHeWo0Hkzn,0.863,0.381,9,-12.823,1,0.0528,0.261,0.000277,0.202,0.906,120.645,4,186.853
3uaVLkgDqlYy153yFBUVtl,0.595,0.628,5,-9.902,0,0.123,0.48,2.64e-06,0.0709,0.485,152.742,4,181.027
6VH7sh6fC6YPi297UC2Fkg,0.574,0.478,3,-9.842,1,0.031,0.211,0.0,0.243,0.211,80.8,4,193.147
5HJiNvg6s7ovq5kPrztHKp,0.427,0.774,2,-5.434,1,0.0681,0.0021,0.00607,0.358,0.665,140.444,4,255.187
00ITtxUozN0vifE2uYvtqn,0.521,0.902,11,-4.826,0,0.197,0.0164,0.00105,0.737,0.592,104.708,4,181.693
3OCQ5ybKASY4EIb4i9hsd7,0.31,0.954,11,-4.56,0,0.288,0.00706,0.000136,0.237,0.421,143.736,4,203.347
06UXtRLTF6kdMSM3uaVCCU,0.517,0.469,2,-7.148,1,0.0306,0.427,1.96e-06,0.128,0.409,115.076,4,149.253
0TpWjIOuNMnpuRjriPbGiF,0.607,0.369,9,-7.616,1,0.0346,0.831,0.0,0.419,0.406,91.684,4,210.147
6jtctBYvybxCAmlg7nT6CS,0.832,0.614,0,-6.846,1,0.296,0.121,0.00897,0.0808,0.834,113.88,4,208.827
16aW2zHbbpDDoSy0HCA8xc,0.518,0.454,9,-9.208,1,0.028,0.0531,0.0,0.112,0.216,107.689,4,195.04
2YrfSHux2BaTXQs1535EHC,0.354,0.717,9,-5.787,1,0.0656,0.0338,3.93e-05,0.0936,0.514,174.069,4,256.653
32wghPySDJ1mNdqhwW9YMh,0.7,0.867,0,-5.482,1,0.149,0.139,0.00275,0.266,0.557,88.19,4,258.773
3vVSwkIqE7j6AaIxsxXzNA,0.604,0.876,9,-3.879,1,0.0393,0.326,0.0,0.242,0.804,137.821,4,169.2
4w09y5LHv5vJDZO4hWS846,0.47,0.915,11,-5.698,1,0.0612,0.323,0.0,0.064,0.634,160.3,4,273.013
0V7AVcMTaQqLKzxVloxWHj,0.796,0.486,7,-7.543,1,0.2,0.338,0.0,0.0314,0.646,135.249,4,232.12
4tmERaVkzL7X64Oku4vDo0,0.512,0.5,9,-6.937,1,0.0282,0.828,0.0,0.0907,0.196,80.075,4,213.427
4xSDpJJNXAUis65Ogl7f7i,0.685,0.915,9,-5.785,0,0.0455,0.00805,0.0622,0.156,0.863,136.817,4,170.04
3XxBSvDZKH5YvZZjTpn6eR,0.277,0.479,5,-8.483,0,0.0495,0.585,0.0224,0.16,0.483,53.905,4,230.36
6gjhpFtiZv6PT05XIaIK5Q,0.308,0.51,9,-10.221,1,0.0291,0.228,0.000131,0.105,0.332,142.639,4,153.467
0B9sqt7YauXB73705BNaSG,0.485,0.688,0,-7.621,1,0.0325,0.734,0.0,0.225,0.52,95.676,4,368.187
2eeJUzZigyFCFruBDsFZad,0.393,0.398,6,-10.941,1,0.0259,0.0676,0.00255,0.192,0.463,72.739,4,143.56
4xm2RpQtpFVlPlO1v4BrBr,0.294,0.509,7,-8.138,1,0.0336,0.191,0.0,0.177,0.26,110.949,4,206.573
3EYOJ48Et32uATr9ZmLnAo,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,4,191.947
1pBFEy8cz0Fq4Pru0c4awd,0.507,0.452,7,-6.8,1,0.0269,0.359,0.0,0.109,0.322,81.632,3,229.92
2UjLzxf4oYjHOVOBoVojlL,0.301,0.853,2,-2.264,1,0.0369,0.208,0.00328,0.354,0.112,150.423,4,450.507
44aTAUBF0g6sMkMNE8I5kd,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,4,260.573
14FAtIQZsRYeu8zVI33l7f,0.577,0.676,8,-7.575,1,0.0331,0.0144,1.36e-05,0.424,0.374,139.418,4,219.373
6cNTGVmP2CzJpLQ01QIaD0,0.775,0.554,9,-8.536,0,0.0316,0.0125,1.09e-05,0.387,0.77,133.252,4,185.48
6mGuqpKesu26K9xFmKJbzW,0.596,0.688,8,-11.668,1,0.0465,0.13,0.000343,0.0712,0.981,159.976,4,111.053
6CjId5Ur6jRP6ndGLy6vm2,0.646,0.768,2,-7.567,1,0.0303,0.168,1.05e-05,0.0906,0.963,126.515,4,136.467
4byYaWrhnyZO5hujb3Qx53,0.323,0.338,10,-7.625,1,0.0327,0.617,9.48e-06,0.129,0.37,93.231,3,295.333
7Km25EvhrKtt6Wy2AmJGCh,0.587,0.313,1,-11.382,1,0.0263,0.8,1.87e-05,0.0745,0.425,101.128,4,272.107
4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,323.0
6zVZlrgpppqMNSThmROWEe,0.598,0.867,4,-9.365,1,0.0578,0.775,0.0,0.423,0.74,104.089,4,146.947
2TxMPs02ZxUdI3oImLTINt,0.413,0.635,11,-6.601,1,0.0287,0.0606,0.0031,0.169,0.654,170.924,4,322.227
7Es6K6t5tWHapgvC6yRuD6,0.382,0.38,9,-12.658,1,0.0326,0.675,1.4e-06,0.139,0.48,87.879,4,183.107
5qxk29klthBlLT42dzimO7,0.556,0.878,2,-7.561,1,0.0351,0.033,0.000449,0.24,0.961,141.758,4,216.36
1L9fzw2pXprOqtemTwtxXF,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,4,228.933
1dYimSgEq46lJ30MKQP9l6,0.716,0.679,11,-9.088,0,0.0406,0.0735,0.00106,0.0506,0.505,107.168,4,276.213
4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,4,146.48
3ixTiPABjqkBKPocxq6oIe,0.346,0.916,0,-3.588,1,0.0703,0.0331,3.82e-06,0.117,0.249,164.005,4,287.827
7zMUCLm1TN9o9JlLISztxO,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,4,170.293
159Hzk2QrFg7lUAqDeuvwU,0.533,0.351,2,-10.61,1,0.0302,0.111,0.0227,0.131,0.315,115.837,4,272.707
2AKcU2vk8MJrmXdRM9jwBU,0.517,0.703,8,-11.767,1,0.0709,0.0762,3.22e-05,0.141,0.811,121.14,4,284.333
1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,4,261.28
0U49xOQCWh6zDWcu5r8Why,0.316,0.846,3,-5.579,1,0.0997,0.062,1.73e-05,0.974,0.236,73.696,4,328.933
2XbcujvemK0hGh0Ob4HAXQ,0.206,0.94,3,-3.972,1,0.156,0.55,5.2e-05,0.926,0.276,72.183,4,350.573
6oiY3SDevCOaU4AOkoSLRW,0.343,0.671,10,-7.824,1,0.0495,0.53,1.56e-06,0.0803,0.35,143.484,4,148.307
1MyqLTRhgyWPw7v107BEuI,0.223,0.706,9,-12.012,1,0.0581,0.000945,0.0068,0.109,0.297,112.889,3,208.667
3OsUjkcv1C1v5udFhgRSFg,0.306,0.872,2,-7.313,1,0.05,0.00792,0.8,0.261,0.648,167.946,4,287.88
5AiNZnMDCWwujIENPj9PV9,0.293,0.462,5,-11.412,0,0.0453,0.699,0.0444,0.0954,0.0623,124.004,5,251.427
5jafMI8FLibnjkYTZ33m0c,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,4,257.48
3pcCifdPTc2BbqmWpEhtUd,0.541,0.847,11,-6.52,1,0.0297,0.303,0.271,0.109,0.62,148.937,4,220.609
4KcH1ZRV2W1q7Flq0QqC76,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,134.467
6vvmYYUvGXtZLU8msxKvzF,0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,4,149.467
0XHz5LWSKwXFSnoUo2xM8N,0.308,0.993,0,-2.785,1,0.0565,0.00496,0.000402,0.099,0.573,164.415,4,115.533
0VPvLrFJby7clnTauyU8Ah,0.331,0.978,4,-1.626,1,0.0397,0.00141,7.94e-05,0.155,0.966,199.999,4,129.293
4dyBuBbYZj1iiK0ywYjYzT,0.426,0.855,9,-3.132,1,0.054,0.0014,5.09e-05,0.0667,0.551,188.867,4,127.747
7K500OvgjtmDK8HJjHEtoD,0.54,0.881,2,-4.43,1,0.0316,0.000945,2.78e-05,0.313,0.7,90.126,4,115.213
1G391cbiT3v3Cywg8T7DM1,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4,215.907
64BbK9SFKH2jk86U3dGj2P,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,255.373
48UPSzbZjgc449aqz8bxox,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,329.733
1ndGB6rvxKYN9seCYO1dTF,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4,231.933
6GsP3uMCd0Dn5T37C93waZ,0.591,0.794,4,-5.935,0,0.069,0.183,0.0,0.292,0.875,147.974,4,221.44
6HksxcBzMVdT17aq1Q79Xe,0.439,0.709,0,-3.545,1,0.026,0.00565,0.00152,0.131,0.319,81.331,4,248.64
23hrvdvkIi1X1voQG2bJH9,0.648,0.741,2,-8.568,1,0.0658,0.118,0.000802,0.0645,0.829,105.794,4,300.667
2Ms33RTRCT6gArrpcrPxmo,0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,4,263.867
1M2nd8jNUkkwrc1dgBPTJz,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95e-06,0.1,0.236,150.22,4,265.0
7257drAN3eTtaaUUPw95B3,0.554,0.639,9,-7.163,0,0.0278,0.359,0.00274,0.205,0.644,180.638,4,304.8
1Ud6moTC0KyXMq1Oxfien0,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,4,378.147
7HKez549fwJQDzx3zLjHKC,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,4,213.067
1gqTXnc7WXBI9AwcCiqcJ1,0.571,0.901,3,-9.152,1,0.0568,0.0457,0.205,0.0753,0.645,137.317,4,221.747
5lmGgOaixbwKHtpTzjJoqx,0.732,0.494,6,-13.571,0,0.0406,0.299,0.205,0.0919,0.799,126.986,4,221.533
3RZMzCvYsmJ0u2ioKTOsmJ,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,4,179.387
7rcobNnAGN1nN2BelAiqNS,0.678,0.904,9,-6.406,0,0.0398,0.0128,0.000103,0.04,0.916,129.108,4,252.667
1iii3DosaivkmvUDmhZhCP,0.365,0.839,0,-5.148,1,0.0691,0.522,0.000469,0.292,0.575,81.772,4,256.827
52dm9op3rbfAkc1LGXgipW,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,4,341.773
3w7hnMNX4zVZeBJ6LisTjT,0.417,0.5,7,-6.449,1,0.0263,0.575,0.0883,0.102,0.241,130.531,4,357.2
3T8dfE0azJUmXJA3QlmiZ5,0.444,0.454,5,-7.434,1,0.0419,0.892,0.0546,0.114,0.236,67.848,4,305.4
2jaN6NgXflZTj2z9CWcqaP,0.508,0.645,5,-9.012,1,0.0395,0.291,3.25e-06,0.107,0.412,99.302,4,179.133
06FcMPcosZg13x2QODDDK6,0.558,0.684,0,-8.246,1,0.0288,0.433,0.00293,0.226,0.867,116.232,4,327.88
34OzAaQeAWlFnZBSyUAtRh,0.471,0.843,7,-5.702,1,0.041,0.636,0.0402,0.773,0.632,156.695,4,264.267
0FfZBWDv7p63yj6oh2I2PS,0.738,0.952,4,-2.752,1,0.147,0.415,2.2e-05,0.116,0.748,140.395,4,226.8
6l9gVPHFaUfigHEiWqSh45,0.756,0.843,0,-5.315,1,0.0476,0.4,0.0104,0.0654,0.841,139.51,4,253.507
5IATbFZds3cbOx8YxuMuko,0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,4,339.4
7EXgO1bRnEArE58rtrgMWB,0.583,0.855,0,-7.213,1,0.0333,0.1,0.0177,0.262,0.69,128.178,4,195.147
0f7VY69zhtS20Xm5PVYCm5,0.439,0.827,0,-4.593,1,0.0335,0.0646,0.374,0.0844,0.54,111.297,4,206.467
263Iuyk08ks1v6FIudUIGD,0.579,0.877,4,-8.83,1,0.0488,0.0289,0.571,0.0656,0.9,126.336,4,175.08
42o3gy9e8dzBHvQE991ad8,0.485,0.943,4,-4.423,1,0.0416,0.0639,0.179,0.144,0.889,141.982,4,271.933
4hq0S6wznq7SHDyMOFXL9i,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,4,226.333
5fXRPS1tp70DbqsBZVyG4e,0.555,0.897,4,-3.469,1,0.0293,0.361,0.94,0.536,0.965,131.712,4,184.627
21ElXnithj4MX8E4rg5lh8,0.477,0.842,4,-7.356,1,0.0371,0.0142,0.106,0.271,0.796,96.457,4,236.4
0mpPDlOODLemmTf4mBEHqE,0.501,0.813,11,-8.192,1,0.0638,0.0455,4.75e-05,0.131,0.495,136.59,4,138.707
7twYZa4fmaL5BOHJjF27h7,0.507,0.782,4,-9.156,1,0.0856,0.00804,0.000198,0.613,0.537,134.217,4,201.68
3RsunpUzVkeyINgfLPhfjD,0.494,0.453,6,-11.156,0,0.0274,0.313,3.02e-06,0.251,0.348,110.916,4,257.493
6IjkHGGVZVJT9J6RUNsmTM,0.784,0.691,5,-8.426,1,0.0309,0.0639,4.7e-06,0.07,0.965,113.804,4,212.987
62dyZPYp2Q5CD4rYjKumnk,0.578,0.563,5,-8.501,1,0.0429,0.23,0.0,0.102,0.692,90.153,4,203.827
4BBKKXT3fFYEjzZeqxpJJt,0.553,0.548,9,-8.676,0,0.029,0.336,0.193,0.119,0.656,114.27,4,272.427
2bqi7APJsPy68IBA18HMle,0.56,0.527,6,-8.461,0,0.0339,0.252,0.0019,0.133,0.392,143.744,4,248.093
4vg80Kg7QJshRUpElx21bV,0.691,0.721,0,-8.917,1,0.136,0.158,3.51e-06,0.0856,0.894,164.397,4,217.24
66LwgTiXnRH6uoNb0A8gpt,0.533,0.606,5,-9.391,1,0.0302,0.771,0.0,0.0927,0.398,88.895,4,247.533
4CqjhjMAyyUeS29sWrZoh6,0.533,0.564,11,-11.057,0,0.0273,0.169,0.0575,0.119,0.606,133.532,4,209.827
4jnFqNWeJCeCRHc4HCdxfd,0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002,4,239.227
2xditZA3FVlYRYJwsfdOxU,0.669,0.637,8,-8.465,1,0.034,0.272,0.00138,0.202,0.978,133.811,1,100.933
3T0HWZFYwE5iPXTIHJ1MMS,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,4,304.926
4cKoFvIkCA88axbQ6hfbRC,0.466,0.836,11,-4.223,0,0.117,0.00373,0.154,0.043,0.659,134.296,4,345.867
3zJRvtQkHQRTNEXSY8jQPR,0.429,0.343,11,-16.637,0,0.0339,0.265,0.184,0.157,0.313,128.455,4,169.56
1h2xVEoJORqrg71HocgqXd,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,4,245.493
0n2pjCIMKwHSXoYfEbYMfX,0.519,0.46,11,-14.53,1,0.0688,0.823,5.97e-05,0.243,0.675,132.082,4,178.2
0dMd4rilfd6gPbXaLpNYhu,0.716,0.85,8,-9.949,1,0.0426,0.0631,0.00133,0.189,0.821,125.474,4,222.6
6vKSrqeuPqnlsqDbBj6F3n,0.583,0.546,6,-10.885,1,0.0742,0.157,0.0,0.094,0.952,106.65,4,232.093
5q5q7yDHiVkBnaivsda4TN,0.61,0.653,5,-9.956,0,0.0291,0.0287,0.0,0.135,0.833,133.403,4,175.067
0Dm43YLUlGdePpSbI1ct8h,0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,4,252.56
0VFKMaDnEAmi90P9dOwtyz,0.712,0.795,1,-8.058,0,0.0579,0.17,0.00187,0.298,0.836,118.68,4,394.027
01lewSOj9ZaXplh9TpNKL4,0.779,0.571,1,-15.327,1,0.0427,0.00511,1.16e-05,0.0532,0.96,116.197,4,357.027
41q8ZiB3LZl4HRmmzUTIo4,0.608,0.534,8,-11.541,1,0.0339,0.135,0.0,0.064,0.796,105.388,4,199.507
1QvWxgZvTU0w8rlPRE5Zrv,0.714,0.726,11,-9.218,1,0.0408,0.0316,0.0,0.066,0.92,124.71,4,284.84
2aCKBrLn7rbhStk5k4FwnF,0.371,0.613,7,-6.685,0,0.0452,0.0589,0.0,0.0479,0.873,203.732,4,156.44
2lnQcP5hr4RKR63TFvnI4k,0.221,0.264,10,-17.533,1,0.0332,0.541,0.0,0.148,0.169,83.128,4,222.586
1O1mCVN5hue4lOOqd5EysZ,0.708,0.538,11,-10.28,1,0.0686,0.256,0.0,0.193,0.651,98.233,4,219.307
6jtsyzzGLDN5gbgKjYuMGB,0.822,0.74,10,-10.527,0,0.0522,0.0987,1.48e-05,0.0686,0.873,105.875,4,252.333
5mokboUpvSxFY4vHmpCheF,0.629,0.248,10,-16.026,0,0.0307,0.627,0.00011,0.0884,0.372,136.896,4,337.133
0l9RGwc48deJ6j61KXAAvs,0.604,0.357,6,-11.419,1,0.0269,0.0311,0.0,0.0927,0.638,100.721,4,185.293
43LDXcy86qmEgfy6Wd2AZk,0.478,0.2,6,-16.081,0,0.037,0.953,0.000521,0.104,0.14,130.466,4,323.267
1WSZpFIetz5P9v7udXUoFM,0.568,0.338,9,-14.005,0,0.0513,0.29,2.01e-06,0.106,0.588,123.773,4,182.733
0x3jYUWbnbygky6JSnoSpX,0.5,0.446,1,-13.55,1,0.0652,0.209,9.28e-06,0.256,0.64,92.513,4,410.533
1ICQvlzjWbQkVcjEsEsHc3,0.572,0.472,8,-13.791,0,0.0458,0.669,0.0149,0.212,0.382,117.704,4,208.097
2HHtWyy5CgaQbC7XSoOb0e,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4,243.773
1TIVzR399QbERkWn87UacL,0.679,0.772,3,-8.946,1,0.0328,0.557,0.0,0.0338,0.749,118.129,4,222.56
5JygXNTEJcNqcRkfUoBAKT,0.509,0.681,4,-10.659,1,0.0306,0.499,5.36e-05,0.1,0.33,143.645,4,238.8
29crh7VhxtWSufwq1ejS5M,0.477,0.696,2,-12.476,1,0.0315,0.424,0.0,0.314,0.879,169.824,4,247.147
6h5w4ez470ZaXq6sD2FozJ,0.613,0.684,2,-11.156,1,0.0332,0.123,0.0,0.241,0.637,128.419,4,262.8
0vVx8HAPXUF8NzgolffFmF,0.801,0.526,9,-11.837,1,0.0458,0.54,0.0,0.0972,0.776,115.371,4,243.933
2VteN3AhnwD0hXNZIf32Hz,0.707,0.763,7,-10.648,0,0.0339,0.46,0.0,0.248,0.838,119.592,4,218.8
0xQwFvFLHfgUOSCEPg4rUU,0.499,0.499,2,-9.26,1,0.0308,0.293,0.0,0.253,0.348,134.393,4,262.467
3frDXnXbjoeHPFTeuveP7k,0.604,0.71,2,-10.787,1,0.03,0.599,0.0,0.0948,0.554,113.518,4,264.027
4aomZX0dG4qvU3saaxJu2f,0.696,0.57,7,-12.481,1,0.03,0.397,0.0,0.314,0.937,121.896,4,208.427
5yzgH09Y7OAsI7v3iK9Jvy,0.381,0.473,8,-14.273,1,0.0441,0.446,9.6e-05,0.162,0.471,115.05,4,286.973
0o0l3j1G02xjkwV6o9JDdF,0.562,0.836,7,-8.73,1,0.0398,0.204,5.67e-06,0.0867,0.74,129.211,4,237.2
7GJGL6Da2jcpsdO0NStFjF,0.538,0.618,6,-11.914,0,0.0311,0.209,0.0,0.0462,0.733,155.82,4,238.533
3C1vyFVqesq6bOOpjYsz6J,0.612,0.844,7,-8.259,1,0.0303,0.17,5.05e-05,0.121,0.662,108.612,4,246.933
217gMYnWdY59R9WBfEreTV,0.623,0.243,0,-14.061,1,0.0327,0.639,0.0,0.0922,0.222,126.628,4,246.533
64mV55YhnMnhwrRxA2exlt,0.672,0.572,0,-12.617,0,0.0612,0.48,5.89e-05,0.126,0.747,118.393,4,215.733
2RsWavuTuPrTgQ51RbyFTe,0.425,0.822,2,-9.263,1,0.0504,0.0973,0.0,0.212,0.463,160.683,4,277.76
1fugDTRW3BjLCsW4pTB8xF,0.713,0.57,1,-12.163,0,0.027,0.521,0.0,0.0807,0.659,105.701,4,234.667
0cP8n9kkRIxHO2ebAGwLH2,0.501,0.382,2,-13.743,1,0.0316,0.126,0.0,0.301,0.601,132.14,4,248.093
3kzAiMh04Ov0WIWHIhGbcB,0.566,0.879,7,-3.989,1,0.112,0.0393,0.0,0.0817,0.813,133.338,4,178.893
6ADSaE87h8Y3lccZlBJdXH,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4,295.516
0gzqZ9d1jIKo9psEIthwXe,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,4,248.4
3G69vJMWsX6ZohTykad2AU,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,4,276.187
5hXEcqQhEjfZdbIZLO8mf2,0.899,0.459,6,-15.557,0,0.0366,0.322,0.00406,0.165,0.962,115.09,4,302.693
0ikz6tENMONtK6qGkOrU3c,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,231.333
6tASfEUyB7lE2r6DLzURji,0.658,0.714,11,-9.247,1,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,4,265.6
0PhU6i6Kei6x0CH3jocvA3,0.591,0.651,0,-12.882,1,0.0424,0.42,1.94e-06,0.129,0.824,132.538,4,302.2
1HMLSegDKkBMkMH5M8LnfK,0.757,0.878,2,-4.564,1,0.0529,0.263,0.0,0.049,0.552,132.158,4,243.24
6wn2nmFn3wDuiMldRiuRuL,0.757,0.618,11,-7.964,0,0.0282,0.262,0.0,0.221,0.861,106.856,4,267.16
3TDtOOssVW9UkHqQPGbipA,0.783,0.346,0,-13.811,1,0.0379,0.526,0.0235,0.105,0.638,98.798,4,356.107
2qHHA5L0SLcJL0ojfWFdSk,0.752,0.842,10,-8.314,1,0.0762,0.0271,0.021,0.0977,0.921,144.362,4,202.693
